source,commentary
䷪夬,古快反決也坤宫五世卦
剛幾,音祈
坦然,他但反
夬決,徐古穴反
而說,音恱注皆同
齊長,丁丈反除上六象並同
則邪,似嗟反下同
斷制,丁亂反注同
澤上,時掌反注同
以施,始豉反注同
壯于,側亮反
前趾,荀作止
惕,勑歷反荀翟作錫云賜也
號,户羔反注及下同鄭王廙音号
莫夜,音暮注同鄭如字云無也無夜非一夜
號呼,火故反
頄,求龜反顴也又音求又丘倫反翟云面顴頰閒骨也鄭作頯頯夾面也王肅音龜江氏音琴威反蜀才作仇
若濡,而朱反
有愠,紆運反恨也舊於問反
面權,如字字書作觀
棄夫,本亦作去羌吕反
情累,劣僞反
臀,徐徒敦反
次,本亦作趑或作􁁘說文及鄭作趀同七私反注下同馬云卻行不前也說文倉卒也下卦放此
且,本亦作趄或作跙同七餘反注及下同馬云語助也王肅云趑趄行止之礙也下卦放此
牽羊,苦年反子夏作掔
牴,丁禮反本又作抵音同或作羝丁啼反
很,胡懇反
莧,閑辯反三家音胡練反一本作莞華板反
陸,如字馬鄭云莧陸商陸也宋衷云莧莧菜也陸商陸也虞云莧蕢也陸商也蜀才作睦睦親也通也
柔脆,七歳反
至易,以豉反
最比,毗志反
號咷,徒刀反
