source,commentary
䷟恒,如字久也震宫三世卦
長陽長隂,並丁丈反大象注同
媲,普計反配也
復始,扶又反
見於,賢遍反
浚,荀潤反深也鄭作濬
令物,力呈反
餘緼,紆粉反廣雅云積也
或承,或有也一云常也鄭本作咸承
德行,下孟反
詰,去吉反
而分,扶運反
振恒,之刃反馬云動也鄭云摇落也張作震
