source,commentary
䷊泰,如字大通也鄭云通也馬云大也坤宫三世卦
道長,丁丈反
財成,音才徐才載反荀作裁
輔相,息亮反注同
以左,音佐注同
右民,音佑注同左右助也
拔,蒲八反
茅,卯交反鄭音苗
茹,汝據反牽引也鄒湛同王肅音如
彚,音胃類也李于鬼反傅氏注云彚古偉字美也古文作􁀑董作夤出也鄭云勤也
包,本又作苞必交反下卦同音薄交反
荒,本亦作㐬音同鄭注禮云穢也說文水廣也又大也鄭讀爲康云虚也
用馮,音憑注同
荒穢,於廢反
不陂,彼僞反徐甫寄反傾也注同又破河反偏也
象曰无平不陂,一本作无往不復
篇篇,如字子夏傳作翩翩向本同云輕舉貌古文作偏偏
以祉,音恥一音勑子反又音止
女處,本亦作爻處
盡夫,音符後皆放此以意求之
隍,音皇城塹也子夏作堭姚作皇
所應,如字舊音應對之應
上承,時掌反
下施,始豉反
否道,備鄙反
