source,commentary
卿大夫章服山龍華,胡花反
蟲,直忠反
服藻,音早
火服粉,方謹反
米,字或作采音同
皆謂文繡,修又反
也田,本又作佃音同
獵,力輒反
卜筮,市制反
冠,古亂反又如字
素積,兹亦反自山龍至玆亦反本今無
非先王之德行,下孟反注德行下擇行行滿皆同
禮以檢奢,紀儉反本今無
無口過,古卧反注同
無怨惡,烏路反舊如字注同
宗廟,本或作庿
爲作,于僞反
宫室,自爲作至室字本今無
詩云,此大雅蕩之什烝民篇語
夙夜匪懈,佳賣反注及下字或作解同
夜莫,如字又音暮下並同
也解,自夜莫至也字本今無
惰,古臥反注同
