source,commentary
事君章上陳諫諍,爭鬪之爭
之義畢欲見,賢遍反巳上字本今無
進思盡,津忍反
忠死君之難,乃旦反自死字至此本今無
退思補過,古禍反
詩云,此小雅魚藻之什隰桑篇語
中,本亦作忠
心藏之,
