source,commentary
費誓第三十一伯禽,魯侯名
不開,舊讀皆作開馬本作闢
費,音秘
譁,戶𤓰反
監,工銜反
敹,了彫反
敿,居表反
弔,音的
鎧,苦代反
兜,丁侯反
鍪,音矛
楯,常準反又音允
紛,芳云反
不令,力呈反
鍛,丁亂反
礪,力世反
鍊,來見反
牿,工毒反
杜,本又作𢾅
擭,華化反徐户覆反
敜,徐乃協反又乃結反
穽,在性反
檻,戶減反
窒,珍栗反
畜,許六反又丑六反
逋,布吳反
佚,音逸
商,如字徐音章
賚,力代反徐音來
度,待洛反
攘,如羊反
垣,音袁
峙,直里反爾雅云具也
糗,去九反一音昌紹反
糧,音良
糒,音備
楨,徐音貞
榦,工翰反
築,陟六反
守,手又反
堙,音因
不供,音恭
芻,初俱反
茭,音交
