source,commentary
閔公第四何休學元年繼弑,申志反
復發,扶又反下同
不見,賢徧反
不探,他南反
之辟,婢亦反
首匿,女力反
惡乎,音烏
扈樂,音洛或如字
曽淫,才能反
盍殺,户臘反
故令,力呈反
主爲,于僞反下文注皆同
子女乎,音汝
仲孫與,音餘
二年不爲,于僞反下爲淫同
吉禘,大計反
大廟,音泰下同
君數,所主反下同
則祫,音洽
取期,音基下同
而禫,大感反
弑,音試下及注同
當復,扶又反下同
見,賢徧反下文復見同
別尊,彼列反
故絶去,起吕反下欲去同
甲革,更百反
皆鎧,苦愛反
胄,直又反
鹿門,魯南城東門也
其使,所吏反
惡其,烏路反下及注同
將也,子匠反下同
趙盾,徒本反
